#,INCIDENT TITLE,INCIDENT DATE,LOCATION,DESCRIPTION,CATEGORY,LATITUDE,LONGITUDE,APPROVED,VERIFIED
"45","Aqui a Emenda N° 45 destina R$ 100000,00 para Apoio à Realização da Paixão do Cristo Negro","2013-01-16 00:57:00","XII-Samambaia","Emenda N° 45<BR>Valor:  R$ 100000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Apoio à Realização da Paixão do Cristo Negro<BR>Região do DF onde será gasto o recurso: XII-Samambaia<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","XII-Samambaia,Arlete Sampaio,Cultura,Difusão cultural,2013,", "-15.87681", "-48.08827",YES,YES
"46","Aqui a Emenda N° 46 destina R$ 300000,00 para Apoio à realização de Via Sacra em Taguatinga, Planaltina e Paranoá","2013-01-16 00:57:00","DF","Emenda N° 46<BR>Valor:  R$ 300000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Apoio à realização de Via Sacra em Taguatinga, Planaltina e Paranoá<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Arlete Sampaio,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"47","Aqui a Emenda N° 47 destina R$ 1340000,00 para Apoio à realização de eventos culturais","2013-01-16 00:57:00","DF","Emenda N° 47<BR>Valor:  R$ 1340000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Apoio à realização de eventos culturais<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: SE Cultura","DF,Arlete Sampaio,Cultura,Difusão cultural,2013,", "-15.77972", "-47.92972",YES,YES
"48","Aqui a Emenda N° 48 destina R$ 100000,00 para Modernização de sistemas de informação - FEPECS","2013-01-16 00:57:00","DF","Emenda N° 48<BR>Valor:  R$ 100000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Modernização de sistemas de informação - FEPECS<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Saúde<BR>Subfunção: Tecnologia da Informação<BR>Unidade Orçamentária: Fundo de Saúde","DF,Arlete Sampaio,Saúde,Tecnologia da Informação,2013,", "-15.77972", "-47.92972",YES,YES
"49","Aqui a Emenda N° 49 destina R$ 200000,00 para Estruturação dos bancos de leite dos Hospitais de Brazlândia e Planaltina","2013-01-16 00:57:00","DF","Emenda N° 49<BR>Valor:  R$ 200000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Estruturação dos bancos de leite dos Hospitais de Brazlândia e Planaltina<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Saúde<BR>Subfunção: Ass. Hospitalar<BR>Unidade Orçamentária: Fundo de Saúde","DF,Arlete Sampaio,Saúde,Ass. Hospitalar,2013,", "-15.77972", "-47.92972",YES,YES
"50","Aqui a Emenda N° 50 destina R$ 250000,00 para Projeto Defensor da Comunidade","2013-01-16 00:57:00","DF","Emenda N° 50<BR>Valor:  R$ 250000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Projeto Defensor da Comunidade<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Justiça<BR>Subfunção: Ass. Jurídica<BR>Unidade Orçamentária: CEAJUR","DF,Arlete Sampaio,Justiça,Ass. Jurídica,2013,", "-15.77972", "-47.92972",YES,YES
"51","Aqui a Emenda N° 51 destina R$ 1500000,00 para Implantação de Educação Infantil em tempo integral","2013-01-16 00:57:00","DF","Emenda N° 51<BR>Valor:  R$ 1500000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Implantação de Educação Infantil em tempo integral<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Educação<BR>Subfunção: Educação Básica<BR>Unidade Orçamentária: SE Educação","DF,Arlete Sampaio,Educação,Educação Básica,2013,", "-15.77972", "-47.92972",YES,YES
"52","Aqui a Emenda N° 52 destina R$ 200000,00 para Construção de quadras de esportes com iluminação na Vila de Fátima e no Vale do Amanhecer","2013-01-16 00:57:00","VI-Planaltina","Emenda N° 52<BR>Valor:  R$ 200000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Construção de quadras de esportes com iluminação na Vila de Fátima e no Vale do Amanhecer<BR>Região do DF onde será gasto o recurso: VI-Planaltina<BR>Ação: Não informada <BR>Função: Desporto e Lazer<BR>Subfunção: Desporto Comunitário<BR>Unidade Orçamentária: AR Planaltina","VI-Planaltina,Arlete Sampaio,Desporto e Lazer,Desporto Comunitário,2013,", "-15.62065", "-47.65560",YES,YES
"53","Aqui a Emenda N° 53 destina R$ 500000,00 para Execução de obras de urbanização, inclusive da quadra 1101 do Cruzeiro Novo","2013-01-16 00:57:00","XI-Cruzeiro","Emenda N° 53<BR>Valor:  R$ 500000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Execução de obras de urbanização, inclusive da quadra 1101 do Cruzeiro Novo<BR>Região do DF onde será gasto o recurso: XI-Cruzeiro<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Cruzeiro","XI-Cruzeiro,Arlete Sampaio,Urbanismo,Infra-Estrutura urbana,2013,", "-15.78926", "-47.92505",YES,YES
"54","Aqui a Emenda N° 54 destina R$ 1000000,00 para Construção de Centro de Referência da Assistência Social","2013-01-16 00:57:00","DF","Emenda N° 54<BR>Valor:  R$ 1000000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Construção de Centro de Referência da Assistência Social<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Assistência Social<BR>Subfunção: Ass. Criança / Adolescente<BR>Unidade Orçamentária: SEDEST","DF,Arlete Sampaio,Assistência Social,Ass. Criança / Adolescente,2013,", "-15.77972", "-47.92972",YES,YES
"55","Aqui a Emenda N° 55 destina R$ 200000,00 para Promoção do desenvolvimento da Agricultura Familiar e da AgroEcologia","2013-01-16 00:57:00","DF","Emenda N° 55<BR>Valor:  R$ 200000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Promoção do desenvolvimento da Agricultura Familiar e da AgroEcologia<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Agricultura <BR>Subfunção: Extensão rural<BR>Unidade Orçamentária: SE Agricultura","DF,Arlete Sampaio,Agricultura ,Extensão rural,2013,", "-15.77972", "-47.92972",YES,YES
"56","Aqui a Emenda N° 56 destina R$ 100000,00 para Urbanização de praças e PEC","2013-01-16 00:57:00","XXI-Riacho Fundo II","Emenda N° 56<BR>Valor:  R$ 100000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Urbanização de praças e PEC<BR>Região do DF onde será gasto o recurso: XXI-Riacho Fundo II<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Riacho Fundo II","XXI-Riacho Fundo II,Arlete Sampaio,Urbanismo,Infra-Estrutura urbana,2013,", "-15.88052", "-48.00995",YES,YES
"57","Aqui a Emenda N° 57 destina R$ 200000,00 para Construção de praça com área de lazer no Setor Veredas","2013-01-16 00:57:00","IV-Brazlândia","Emenda N° 57<BR>Valor:  R$ 200000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Construção de praça com área de lazer no Setor Veredas<BR>Região do DF onde será gasto o recurso: IV-Brazlândia<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Brazlândia","IV-Brazlândia,Arlete Sampaio,Urbanismo,Infra-Estrutura urbana,2013,", "-15.66602", "-48.19779",YES,YES
"58","Aqui a Emenda N° 58 destina R$ 1000000,00 para Reforma de unidade de ensino médio","2013-01-16 00:57:00","DF","Emenda N° 58<BR>Valor:  R$ 1000000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Reforma de unidade de ensino médio<BR>Região do DF onde será gasto o recurso: DF<BR>Ação: Não informada <BR>Função: Educação<BR>Subfunção: Educação Básica<BR>Unidade Orçamentária: SE Educação","DF,Arlete Sampaio,Educação,Educação Básica,2013,", "-15.77972", "-47.92972",YES,YES
"59","Aqui a Emenda N° 59 destina R$ 250000,00 para Apoio ao cercamento do Parque Guatumé e revitalização do Parque Três Meninas","2013-01-16 00:57:00","XII-Samambaia","Emenda N° 59<BR>Valor:  R$ 250000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Apoio ao cercamento do Parque Guatumé e revitalização do Parque Três Meninas<BR>Região do DF onde será gasto o recurso: XII-Samambaia<BR>Ação: Não informada <BR>Função: Gestão Ambiental<BR>Subfunção: Preservação ambiental<BR>Unidade Orçamentária: Instituto do Meio Ambiente","XII-Samambaia,Arlete Sampaio,Gestão Ambiental,Preservação ambiental,2013,", "-15.87681", "-48.08827",YES,YES
"60","Aqui a Emenda N° 60 destina R$ 200000,00 para Execução de obras de urbanização","2013-01-16 00:57:00","V-Sobradinho","Emenda N° 60<BR>Valor:  R$ 200000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Execução de obras de urbanização<BR>Região do DF onde será gasto o recurso: V-Sobradinho<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Sobradinho","V-Sobradinho,Arlete Sampaio,Urbanismo,Infra-Estrutura urbana,2013,", "-15.64275", "-47.81205",YES,YES
"61","Aqui a Emenda N° 61 destina R$ 200000,00 para Ampliação dos pontos de iluminação pública","2013-01-16 00:57:00","I-Plano Piloto","Emenda N° 61<BR>Valor:  R$ 200000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Ampliação dos pontos de iluminação pública<BR>Região do DF onde será gasto o recurso: I-Plano Piloto<BR>Ação: Não informada <BR>Função: Energia<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Brasília","I-Plano Piloto,Arlete Sampaio,Energia,Infra-Estrutura urbana,2013,", "-15.79247", "-47.88239",YES,YES
"62","Aqui a Emenda N° 62 destina R$ 400000,00 para Construção de ginásio de multiplas funções","2013-01-16 00:57:00","I-Plano Piloto","Emenda N° 62<BR>Valor:  R$ 400000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Construção de ginásio de multiplas funções<BR>Região do DF onde será gasto o recurso: I-Plano Piloto<BR>Ação: Não informada <BR>Função: Desporto e Lazer<BR>Subfunção: Desporto Comunitário<BR>Unidade Orçamentária: AR Brasília","I-Plano Piloto,Arlete Sampaio,Desporto e Lazer,Desporto Comunitário,2013,", "-15.79247", "-47.88239",YES,YES
"63","Aqui a Emenda N° 63 destina R$ 200000,00 para Reforma de ginásio de esportes","2013-01-16 00:57:00","X-Guará","Emenda N° 63<BR>Valor:  R$ 200000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Reforma de ginásio de esportes<BR>Região do DF onde será gasto o recurso: X-Guará<BR>Ação: Não informada <BR>Função: Desporto e Lazer<BR>Subfunção: Desporto Comunitário<BR>Unidade Orçamentária: AR Guará","X-Guará,Arlete Sampaio,Desporto e Lazer,Desporto Comunitário,2013,", "-15.82684", "-47.98028",YES,YES
"64","Aqui a Emenda N° 64 destina R$ 80000,00 para Urbanização da área pública situada entre o Ciman e a Octogonal 4","2013-01-16 00:57:00","XXII-Sudoeste/Octogonal","Emenda N° 64<BR>Valor:  R$ 80000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Urbanização da área pública situada entre o Ciman e a Octogonal 4<BR>Região do DF onde será gasto o recurso: XXII-Sudoeste/Octogonal<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Sudoeste/Octogonal","XXII-Sudoeste/Octogonal,Arlete Sampaio,Urbanismo,Infra-Estrutura urbana,2013,", "-15.78229", "-47.92303",YES,YES
"65","Aqui a Emenda N° 65 destina R$ 300000,00 para Implantação de PEC e Kit Malhação Praça 4, Setor Sul e Quadra 31, Setor Oeste","2013-01-16 00:57:00","II-Gama","Emenda N° 65<BR>Valor:  R$ 300000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Implantação de PEC e Kit Malhação Praça 4, Setor Sul e Quadra 31, Setor Oeste<BR>Região do DF onde será gasto o recurso: II-Gama<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Gama","II-Gama,Arlete Sampaio,Urbanismo,Infra-Estrutura urbana,2013,", "-16.01498", "-48.06220",YES,YES
"66","Aqui a Emenda N° 66 destina R$ 150000,00 para Reforma de quadra esportiva na Estrutural","2013-01-16 00:57:00","XXV-SCIA (Estrutural)","Emenda N° 66<BR>Valor:  R$ 150000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Reforma de quadra esportiva na Estrutural<BR>Região do DF onde será gasto o recurso: XXV-SCIA (Estrutural)<BR>Ação: Não informada <BR>Função: Desporto e Lazer<BR>Subfunção: Desporto Comunitário<BR>Unidade Orçamentária: AR SCIA","XXV-SCIA (Estrutural),Arlete Sampaio,Desporto e Lazer,Desporto Comunitário,2013,", "-15.88870", "-47.77130",YES,YES
"67","Aqui a Emenda N° 67 destina R$ 200000,00 para Promoção de projetos culturais","2013-01-16 00:57:00","IX-Ceilândia","Emenda N° 67<BR>Valor:  R$ 200000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Promoção de projetos culturais<BR>Região do DF onde será gasto o recurso: IX-Ceilândia<BR>Ação: Não informada <BR>Função: Cultura<BR>Subfunção: Difusão cultural<BR>Unidade Orçamentária: AR Ceilândia","IX-Ceilândia,Arlete Sampaio,Cultura,Difusão cultural,2013,", "-15.81579", "-48.11825",YES,YES
"68","Aqui a Emenda N° 68 destina R$ 200000,00 para Cobertura e construção de banheiros e vestiários em quadra poliesportivo do bairro Vila Boa","2013-01-16 00:57:00","XIV-São Sebastião","Emenda N° 68<BR>Valor:  R$ 200000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Cobertura e construção de banheiros e vestiários em quadra poliesportivo do bairro Vila Boa<BR>Região do DF onde será gasto o recurso: XIV-São Sebastião<BR>Ação: Não informada <BR>Função: Desporto e Lazer<BR>Subfunção: Desporto Comunitário<BR>Unidade Orçamentária: AR São Sebastião","XIV-São Sebastião,Arlete Sampaio,Desporto e Lazer,Desporto Comunitário,2013,", "-15.96364", "-47.72100",YES,YES
"69","Aqui a Emenda N° 69 destina R$ 200000,00 para Urbanização da quadra 402 conj 29/30/32, com implantação de parque infantil","2013-01-16 00:57:00","XII-Samambaia","Emenda N° 69<BR>Valor:  R$ 200000,00 <BR>Autor: Arlete Sampaio <BR>O valor será gasto em: Urbanização da quadra 402 conj 29/30/32, com implantação de parque infantil<BR>Região do DF onde será gasto o recurso: XII-Samambaia<BR>Ação: Não informada <BR>Função: Urbanismo<BR>Subfunção: Infra-Estrutura urbana<BR>Unidade Orçamentária: AR Samambaia","XII-Samambaia,Arlete Sampaio,Urbanismo,Infra-Estrutura urbana,2013,", "-15.87681", "-48.08827",YES,YES
"70","Aqui a Emenda N° 70 destina R$ 150000,00 para Promoção da qualidade de vida no trabalho e bem estar social dos servidore da CLDF","2013-01-16 00:57:00","I-Plano Piloto","Emenda N° 70<BR>Valor:  R$ 150000,00 <BR>Autor: Mesa Diretora <BR>O valor será gasto em: Promoção da qualidade de vida no trabalho e bem estar social dos servidore da CLDF<BR>Região do DF onde será gasto o recurso: I-Plano Piloto<BR>Ação: Não informada <BR>Função: Admin. Geral<BR>Subfunção: Gestão Man. Serv. Estado<BR>Unidade Orçamentária: CLDF","I-Plano Piloto,Mesa Diretora,Admin. Geral,Gestão Man. Serv. Estado,2013,", "-15.79247", "-47.88239",YES,YES
"71","Aqui a Emenda N° 71 destina R$ 6143392,00 para Administração de pessoal","2013-01-16 00:57:00","I-Plano Piloto","Emenda N° 71<BR>Valor:  R$ 6143392,00 <BR>Autor: Mesa Diretora <BR>O valor será gasto em: Administração de pessoal<BR>Região do DF onde será gasto o recurso: I-Plano Piloto<BR>Ação: Não informada <BR>Função: Admin. Geral<BR>Subfunção: Admin. Pessoal<BR>Unidade Orçamentária: CLDF","I-Plano Piloto,Mesa Diretora,Admin. Geral,Admin. Pessoal,2013,", "-15.79247", "-47.88239",YES,YES
"72","Aqui a Emenda N° 72 destina R$ 3000000,00 para Manutenção de serviços administrativos gerais - Serviços de Segurança","2013-01-16 00:57:00","I-Plano Piloto","Emenda N° 72<BR>Valor:  R$ 3000000,00 <BR>Autor: Mesa Diretora <BR>O valor será gasto em: Manutenção de serviços administrativos gerais - Serviços de Segurança<BR>Região do DF onde será gasto o recurso: I-Plano Piloto<BR>Ação: Não informada <BR>Função: Admin. Geral<BR>Subfunção: Gestão Man. Serv. Estado<BR>Unidade Orçamentária: CLDF","I-Plano Piloto,Mesa Diretora,Admin. Geral,Gestão Man. Serv. Estado,2013,", "-15.79247", "-47.88239",YES,YES
"73","Aqui a Emenda N° 73 destina R$ 1856608,00 para Manutenção de serviços administrativos gerais","2013-01-16 00:57:00","I-Plano Piloto","Emenda N° 73<BR>Valor:  R$ 1856608,00 <BR>Autor: Mesa Diretora <BR>O valor será gasto em: Manutenção de serviços administrativos gerais<BR>Região do DF onde será gasto o recurso: I-Plano Piloto<BR>Ação: Não informada <BR>Função: Admin. Geral<BR>Subfunção: Gestão Man. Serv. Estado<BR>Unidade Orçamentária: CLDF","I-Plano Piloto,Mesa Diretora,Admin. Geral,Gestão Man. Serv. Estado,2013,", "-15.79247", "-47.88239",YES,YES
"74","Aqui a Emenda N° 74 destina R$ 191956,00 para Manutenção de serviços administrativos gerais","2013-01-16 00:57:00","I-Plano Piloto","Emenda N° 74<BR>Valor:  R$ 191956,00 <BR>Autor: Mesa Diretora <BR>O valor será gasto em: Manutenção de serviços administrativos gerais<BR>Região do DF onde será gasto o recurso: I-Plano Piloto<BR>Ação: Não informada <BR>Função: Admin. Geral<BR>Subfunção: Gestão Man. Serv. Estado<BR>Unidade Orçamentária: CLDF","I-Plano Piloto,Mesa Diretora,Admin. Geral,Gestão Man. Serv. Estado,2013,", "-15.79247", "-47.88239",YES,YES
"75","Aqui a Emenda N° 75 destina R$ 308044,00 para Manutenção de serviços administrativos gerais","2013-01-16 00:57:00","I-Plano Piloto","Emenda N° 75<BR>Valor:  R$ 308044,00 <BR>Autor: Mesa Diretora <BR>O valor será gasto em: Manutenção de serviços administrativos gerais<BR>Região do DF onde será gasto o recurso: I-Plano Piloto<BR>Ação: Não informada <BR>Função: Admin. Geral<BR>Subfunção: Gestão Man. Serv. Estado<BR>Unidade Orçamentária: CLDF","I-Plano Piloto,Mesa Diretora,Admin. Geral,Gestão Man. Serv. Estado,2013,", "-15.79247", "-47.88239",YES,YES
"76","Aqui a Emenda N° 76 destina R$ 856608,00 para Administração de pessoal","2013-01-16 00:57:00","I-Plano Piloto","Emenda N° 76<BR>Valor:  R$ 856608,00 <BR>Autor: Mesa Diretora <BR>O valor será gasto em: Administração de pessoal<BR>Região do DF onde será gasto o recurso: I-Plano Piloto<BR>Ação: Não informada <BR>Função: Admin. Geral<BR>Subfunção: Admin. Pessoal<BR>Unidade Orçamentária: CLDF","I-Plano Piloto,Mesa Diretora,Admin. Geral,Admin. Pessoal,2013,", "-15.79247", "-47.88239",YES,YES
